description,has_short_company_profile,company_profile,requirements,benefits,has_company_logo,low_required_education,has_questions,telecommuting,has_short_requirements,money_in_title,money_in_desc,cons_punc_des,fraudulent
417,1,1,40,48,0,0,1,0,0,0,0,1,1
207,0,125,1,66,1,0,0,0,1,0,0,0,0
83,0,122,109,31,0,1,0,0,0,0,0,0,1
304,0,213,1,1,1,1,0,0,1,0,0,1,0
269,0,92,155,73,1,0,1,0,0,0,0,0,0
807,1,1,99,108,0,0,0,0,0,0,0,0,0
374,0,222,526,29,1,0,1,0,0,0,1,0,0
119,1,1,89,426,0,0,1,0,0,0,0,0,1
24,0,82,24,1,1,0,0,0,0,0,1,0,1
281,0,88,241,1,1,1,0,0,0,0,0,0,0
469,1,1,269,1,0,0,0,0,0,0,0,0,1
81,1,1,123,27,1,0,0,0,0,0,0,0,0
256,1,1,1,1,1,0,0,0,1,0,0,0,0
220,0,30,1,1,0,0,0,0,1,0,0,0,0
424,1,1,209,1,0,0,0,0,0,0,0,0,0
93,1,1,67,30,0,0,1,0,0,0,0,0,1
319,0,356,111,48,1,0,1,0,0,0,0,0,0
86,1,1,8,1,0,0,0,0,1,0,1,0,1
97,0,86,68,68,1,1,0,0,0,1,0,0,1
70,0,208,347,1,0,0,1,0,0,0,0,0,0
240,0,75,255,41,1,0,0,0,0,0,0,0,0
86,1,1,171,92,1,0,0,0,0,0,0,0,0
55,0,35,123,1,1,0,0,0,0,0,0,0,0
247,0,92,196,103,1,0,1,0,0,0,0,0,0
431,0,70,374,305,1,0,0,0,0,0,0,0,0
315,0,41,246,92,1,0,1,0,0,0,0,0,0
119,1,1,14,8,0,0,0,0,0,0,0,0,1
121,0,44,156,80,1,0,1,0,0,0,0,0,0
224,1,1,1,1,0,0,0,0,1,0,0,0,1
273,0,74,168,18,1,0,1,0,0,0,0,0,0
258,0,619,173,20,1,0,1,0,0,0,0,0,0
333,0,100,126,45,1,0,1,0,0,0,0,0,0
77,0,381,1,55,1,0,0,0,1,0,0,0,0
35,0,82,17,1,1,0,0,1,0,0,0,0,1
234,0,208,125,10,1,0,1,0,0,0,0,0,0
80,1,1,267,1,0,0,0,0,0,0,0,0,0
123,0,381,159,1,1,0,1,0,0,0,0,0,1
53,1,1,45,1,0,1,0,0,0,0,0,0,1
428,0,88,291,1,1,0,0,0,0,0,0,0,0
49,0,51,148,96,1,0,1,0,0,0,0,0,0
184,0,181,500,1,1,0,0,0,0,0,0,0,0
417,1,1,40,48,0,0,1,0,0,0,0,1,1
33,1,1,10,14,0,0,0,0,0,0,0,0,1
201,0,204,89,62,1,0,0,0,0,0,0,0,0
108,0,136,14,8,1,1,1,0,0,0,0,0,0
280,1,1,53,1,0,0,0,1,0,1,1,0,1
417,1,1,40,48,0,0,1,0,0,0,0,1,1
108,1,1,53,15,0,0,0,0,0,0,0,0,1
496,1,1,117,34,0,0,0,0,0,0,0,0,1
524,1,1,122,1,0,0,0,0,0,0,0,0,1
194,0,156,103,439,1,0,1,0,0,0,0,0,1
94,0,82,67,30,1,0,1,0,0,0,0,0,0
261,0,367,278,1,1,0,0,0,0,0,0,0,0
230,0,44,1,1,1,0,0,0,1,0,0,0,1
134,0,94,102,58,1,1,1,0,0,0,0,0,1
142,1,1,10,8,1,1,0,0,0,0,1,0,1
199,0,67,183,1,1,1,1,0,0,0,0,0,0
94,0,91,80,48,1,1,1,0,0,0,0,0,0
27,1,1,113,68,1,0,0,0,0,0,0,0,0
107,0,108,282,26,1,0,0,0,0,0,0,0,0
124,1,1,104,8,0,0,0,0,0,0,0,0,1
139,0,17,9,1,1,0,0,0,1,0,1,0,1
219,1,1,1,1,0,0,0,0,1,0,0,0,1
143,0,30,1,1,0,0,0,0,1,0,0,0,0
432,0,221,118,66,1,0,1,0,0,0,1,0,0
19,1,1,134,82,0,0,0,0,0,0,0,0,1
33,1,1,10,14,0,0,0,0,0,0,0,0,1
530,0,441,53,101,1,0,0,0,0,0,0,0,0
136,1,1,151,1,0,0,1,0,0,0,0,0,1
91,1,1,38,1,0,0,0,1,0,0,1,0,1
221,0,82,118,29,1,0,1,1,0,0,1,0,1
233,0,88,232,1,1,1,0,0,0,0,0,0,0
121,0,155,197,181,1,0,1,0,0,0,0,0,1
417,1,1,40,48,0,0,1,0,0,0,0,1,1
65,1,1,19,25,0,0,0,0,0,0,1,0,1
137,1,1,35,1,0,0,0,0,0,0,0,0,1
215,1,1,90,17,0,0,1,1,0,0,0,0,1
73,1,1,19,97,0,0,0,0,0,0,1,0,1
320,0,323,130,1,1,0,1,0,0,0,0,0,0
92,1,1,159,28,0,0,0,0,0,0,0,0,1
196,1,1,72,101,0,0,1,0,0,0,0,0,0
490,1,1,250,13,0,0,0,0,0,0,0,0,1
107,1,1,66,47,0,1,0,0,0,0,0,0,1
305,1,1,94,36,0,0,0,0,0,0,0,0,0
215,0,107,372,1,1,0,1,0,0,0,0,0,0
529,0,56,210,1,1,0,0,0,0,0,1,0,0
334,0,381,204,1,1,0,1,0,0,0,0,0,1
496,1,1,1,1,0,0,0,0,1,0,0,0,1
301,0,93,79,52,1,1,1,0,0,0,0,0,1
334,1,1,1,1,0,0,0,0,1,0,0,0,1
47,1,1,16,9,0,0,1,0,0,0,1,1,1
109,1,1,88,14,0,0,0,0,0,0,0,0,1
73,1,1,19,97,0,0,0,0,0,0,1,0,1
90,0,243,48,31,1,0,0,0,0,0,0,0,0
234,0,156,107,478,1,0,1,0,0,0,0,0,1
417,1,1,40,48,0,0,1,0,0,0,0,1,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
373,0,44,85,307,1,0,1,0,0,0,0,1,0
124,1,1,104,8,0,0,0,0,0,0,0,0,1
172,0,93,191,14,1,0,1,0,0,0,0,0,1
65,1,1,19,20,0,0,0,0,0,0,1,0,1
417,1,1,40,48,0,0,1,0,0,0,0,1,1
35,1,1,80,1,0,0,1,0,0,0,0,0,0
351,1,1,193,19,0,0,0,0,0,0,0,0,1
48,1,1,64,1,0,0,0,0,0,0,0,0,1
351,1,1,1,1,0,0,0,0,1,0,0,0,1
219,1,1,1,1,0,0,0,0,1,0,0,0,1
107,0,47,141,62,1,0,0,0,0,0,0,0,0
21,1,1,1,1,0,0,1,0,1,0,0,0,1
175,0,208,1,1,0,0,0,0,1,0,0,0,0
297,0,14,154,1,1,0,0,0,0,0,0,0,0
389,0,129,162,52,1,0,1,0,0,0,0,0,0
130,0,17,9,1,1,0,0,0,1,0,1,0,1
13,0,192,33,1,1,1,0,0,0,0,0,0,0
117,1,1,11,1,0,0,0,0,0,0,0,0,1
104,1,1,113,28,0,1,1,1,0,0,0,0,1
51,1,1,1,1,0,0,0,0,1,0,1,0,0
97,1,1,39,129,0,0,0,0,0,1,1,0,1
208,0,104,1,1,1,0,1,0,1,0,0,0,0
97,1,1,39,116,0,0,0,0,0,1,1,0,1
75,0,184,1,1,1,0,0,0,1,0,0,0,0
116,0,136,21,8,1,1,1,0,0,0,0,0,0
268,0,31,203,27,1,0,1,0,0,0,0,0,0
89,0,109,66,82,1,0,1,0,0,0,0,0,0
342,0,206,220,22,1,0,1,0,0,0,0,0,0
498,0,272,60,93,1,0,1,0,0,0,0,0,0
97,1,1,39,116,0,0,0,0,0,1,1,0,1
447,0,115,198,154,1,0,1,0,0,0,0,0,0
110,0,18,26,9,1,0,1,0,0,0,1,0,0
54,0,48,237,1,1,0,1,0,0,0,0,0,0
200,0,175,107,42,1,0,1,0,0,0,0,0,0
59,0,185,805,13,1,0,0,0,0,0,0,0,1
417,1,1,40,48,0,0,1,0,0,0,0,1,1
134,0,136,14,9,1,0,1,0,0,0,0,0,0
371,0,206,9033,81,1,0,1,0,0,0,0,0,0
367,0,51,249,91,0,0,0,0,0,0,0,0,0
97,0,86,74,68,1,1,0,0,0,1,0,0,1
609,0,132,111,1,1,0,1,0,0,0,0,0,0
303,0,88,171,1,1,1,0,0,0,0,0,0,0
106,0,91,96,1,0,0,1,0,0,0,0,0,0
220,0,73,78,72,1,0,0,0,0,0,0,0,0
74,1,1,10,14,0,0,0,0,0,0,1,0,1
392,0,213,74,122,1,0,1,0,0,0,0,0,0
80,1,1,1,1,0,1,0,0,1,0,0,0,1
75,1,1,45,49,0,0,1,0,0,0,0,0,0
487,0,81,109,89,1,0,1,0,0,0,0,0,0
245,1,1,124,110,1,0,1,0,0,0,0,1,0
77,1,1,1,1,0,0,0,0,1,0,0,0,1
405,1,1,172,1,0,0,1,0,0,0,0,0,1
253,0,70,79,70,1,0,0,0,0,0,0,0,0
32,1,1,10,10,0,0,0,0,0,0,0,0,1
23,0,25,21,24,0,0,0,0,0,0,1,0,1
219,1,1,1,1,0,0,0,0,1,0,0,0,1
46,0,254,913,1,1,0,1,0,0,0,0,0,0
334,0,180,258,141,1,0,1,0,0,0,0,0,1
75,1,1,47,14,0,1,0,0,0,0,0,0,1
34,0,185,117,1,1,0,0,0,0,0,0,0,0
178,0,185,36,7,1,1,1,0,0,0,0,0,1
192,0,129,147,1,1,0,0,0,0,0,0,0,0
175,0,51,108,30,1,0,1,0,0,0,0,0,0
402,0,30,303,1,0,0,0,0,0,0,0,0,0
208,0,88,144,1,1,1,0,0,0,0,0,0,0
307,0,75,137,91,1,0,1,0,0,0,0,0,0
121,0,136,21,8,1,1,1,0,0,0,0,0,0
86,1,1,188,113,0,1,0,1,0,1,0,0,1
115,1,1,67,13,0,0,0,0,0,0,0,0,1
170,0,122,75,21,1,1,0,0,0,0,0,0,1
376,0,17,155,18,1,0,1,0,0,0,0,0,0
147,1,1,101,50,0,1,0,0,0,0,0,0,1
919,0,348,395,28,1,0,0,0,0,0,0,0,0
173,0,83,215,105,1,0,1,0,0,0,0,0,0
233,1,1,1,1,1,0,0,0,1,0,0,0,0
73,1,1,19,97,0,0,0,0,0,0,1,0,1
964,1,1,58,1,0,0,0,0,0,0,0,0,1
174,1,1,58,34,0,0,0,0,0,0,0,0,0
360,0,46,118,81,1,0,0,0,0,0,0,0,1
302,1,1,150,1,0,0,0,0,0,0,0,0,0
217,0,183,188,107,1,0,1,0,0,0,0,0,1
48,1,1,64,1,0,0,0,0,0,0,0,0,1
417,1,1,40,48,0,0,1,0,0,0,0,1,1
384,1,1,136,1,0,0,0,0,0,0,0,0,1
214,0,155,107,175,1,0,1,0,0,0,0,0,1
403,0,212,283,27,1,1,1,0,0,0,0,0,0
490,1,1,53,1,0,0,0,0,0,0,0,0,1
163,0,136,1,1,1,0,0,0,1,0,0,0,0
388,1,1,72,37,0,0,0,0,0,0,0,0,1
73,0,140,174,49,1,0,0,0,0,0,0,0,0
153,0,46,176,1,1,0,1,0,0,0,0,0,0
205,0,78,148,116,1,0,1,1,0,0,0,0,0
411,1,1,1,1,0,0,0,0,1,0,0,0,1
311,0,381,1,1,1,0,0,0,1,0,0,0,1
263,0,95,101,162,1,0,0,0,0,0,0,0,0
539,0,68,45,30,1,0,0,0,0,0,1,0,1
98,1,1,47,47,0,1,0,0,0,0,0,0,1
164,0,54,94,30,1,0,0,0,0,0,0,0,0
180,1,1,103,1,0,0,0,0,0,0,0,0,1
119,0,85,325,42,1,0,0,0,0,0,0,0,0
352,0,107,126,45,1,1,1,0,0,0,0,0,1
97,0,15,1,1,1,0,0,0,1,0,0,0,0
282,0,30,1,1,0,0,0,0,1,0,0,0,0
384,1,1,136,1,0,0,0,0,0,0,0,0,1
210,0,94,54,38,1,1,1,0,0,0,0,0,1
483,0,149,205,63,1,0,1,0,0,0,0,0,0
228,0,84,131,46,1,0,1,0,0,0,0,0,0
255,0,95,79,85,1,0,0,0,0,0,0,0,0
282,0,100,122,130,1,0,0,0,0,0,0,0,0
125,0,72,411,63,1,0,1,0,0,0,0,0,0
312,0,167,135,1,1,0,0,0,0,0,0,0,0
55,0,30,229,1,0,0,0,0,0,0,0,0,0
128,1,1,176,124,1,0,1,0,0,1,0,0,1
165,0,381,187,118,1,0,1,0,0,0,0,0,1
150,0,69,107,1,1,0,1,0,0,0,0,0,1
91,1,1,1,1,1,1,0,0,1,0,0,1,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
209,0,94,22,9,1,1,1,0,0,0,0,0,1
96,1,1,36,26,0,0,0,0,0,0,0,0,1
186,0,87,49,1,1,0,1,0,0,0,0,0,0
212,1,1,97,37,0,0,0,0,0,0,0,0,1
256,0,46,128,37,1,0,0,0,0,0,0,0,1
391,0,191,72,1,1,0,1,0,0,0,0,0,0
109,0,99,131,51,1,0,1,0,0,0,0,0,0
285,0,132,53,1,1,0,0,1,0,0,0,0,0
130,0,17,9,1,1,0,0,0,1,0,1,0,1
86,1,1,8,9,0,0,0,0,1,0,1,0,1
60,1,1,75,1,0,0,0,0,0,0,0,0,0
83,0,75,167,56,1,0,0,0,0,0,0,0,0
207,0,104,120,1,1,0,1,0,0,0,0,0,0
223,0,381,138,1,1,0,1,0,0,0,1,0,1
59,1,1,59,98,0,1,0,0,0,0,0,0,1
311,0,381,1,1,1,0,0,0,1,0,0,0,1
57,1,1,25,39,0,0,0,1,0,0,0,0,1
177,0,69,608,1,1,0,1,0,0,0,0,0,1
160,0,59,45,15,0,0,1,0,0,0,0,0,0
157,0,90,176,55,1,0,0,0,0,0,0,0,0
296,0,86,215,199,1,0,1,1,0,0,0,0,0
154,0,93,164,14,1,1,1,0,0,0,0,0,1
154,0,93,164,14,1,1,1,0,0,0,0,0,1
284,0,88,165,1,1,1,0,0,0,0,0,0,0
400,0,162,63,101,1,0,1,0,0,0,0,0,0
63,1,1,11,1,0,0,0,0,0,0,1,0,1
88,0,225,189,35,1,0,1,0,0,0,0,0,0
135,0,136,21,8,1,1,1,0,0,0,0,0,0
637,0,92,216,1,1,0,1,0,0,0,0,0,0
429,0,126,9,16,1,1,1,0,1,0,0,0,1
155,1,1,1,1,0,0,0,0,1,0,1,0,0
371,0,88,184,1,1,1,0,0,0,0,0,0,0
151,0,441,102,1,1,0,1,0,0,0,0,0,0
31,0,254,1147,1,1,0,1,0,0,0,0,0,0
431,0,94,312,54,1,1,1,0,0,0,0,0,1
256,0,46,128,37,1,0,0,0,0,0,0,0,1
106,1,1,82,57,0,0,0,0,0,0,0,0,1
332,0,30,1,1,0,0,0,0,1,0,0,0,0
50,0,25,27,21,0,0,0,0,0,0,1,0,1
643,0,213,130,120,1,0,0,0,0,0,0,0,0
145,0,208,38,12,1,0,1,0,0,0,0,0,0
113,0,32,75,32,1,1,0,0,0,0,0,0,1
65,1,1,19,25,0,0,0,0,0,0,1,0,1
113,0,143,125,41,1,0,1,0,0,0,0,0,0
422,0,162,106,128,1,1,1,0,0,0,0,0,0
427,1,1,1,1,0,0,0,0,1,0,0,0,1
112,0,183,138,105,1,0,1,0,0,0,0,0,1
730,1,1,92,37,0,0,0,0,0,0,0,0,1
405,1,1,172,1,0,0,1,0,0,0,0,0,1
41,0,197,149,1,1,0,1,0,0,0,0,0,0
331,1,1,470,1,0,0,1,0,0,0,0,1,1
113,1,1,58,29,0,0,0,0,0,0,1,0,0
218,0,243,1,1,1,0,0,0,1,0,0,0,0
507,0,30,1,1,0,0,0,0,1,0,0,0,0
74,1,1,13,25,0,0,0,0,0,0,0,0,0
124,0,21,79,1,1,0,0,0,0,0,0,0,0
427,1,1,1,1,0,0,0,0,1,0,0,0,1
21,0,100,44,21,1,1,0,1,0,0,0,0,1
60,1,1,55,33,0,0,0,0,0,0,0,0,1
72,0,26,230,181,1,0,1,0,0,0,0,0,0
337,0,251,125,1,1,0,0,0,0,0,0,0,0
351,1,1,193,19,0,0,0,0,0,0,0,0,1
28,1,1,1,7,0,0,0,0,1,0,0,0,1
149,0,99,133,209,1,0,0,0,0,0,0,0,0
76,1,1,149,50,0,0,1,0,0,0,0,1,0
97,0,86,83,68,1,1,0,0,0,1,0,0,1
232,0,619,132,20,1,0,1,0,0,0,0,0,0
63,1,1,290,14,0,0,1,1,0,0,0,0,1
288,0,156,117,356,1,0,1,0,0,0,0,0,1
67,1,1,94,47,0,1,0,0,0,0,0,0,1
86,1,1,8,9,0,0,0,0,1,0,1,0,1
283,0,259,144,27,1,0,1,0,0,0,0,0,0
167,0,588,274,31,1,0,1,1,0,0,0,0,0
243,0,29,1,1,1,0,1,0,1,0,0,0,0
197,0,155,142,151,1,0,1,0,0,0,0,0,0
108,0,86,95,78,1,1,0,0,0,1,0,0,1
168,1,1,196,1,0,0,0,0,0,0,0,0,1
75,1,1,114,72,1,0,1,0,0,0,0,0,0
102,1,1,32,1,0,0,0,0,0,0,0,0,1
219,1,1,1,1,0,0,0,0,1,0,0,0,1
99,0,200,513,13,1,0,0,0,0,0,0,0,0
100,0,18,40,9,1,0,1,0,0,0,1,0,0
457,1,1,124,1,0,0,0,0,0,0,0,0,1
91,1,1,38,1,0,0,0,1,0,0,1,0,1
111,0,176,58,1,1,0,0,0,0,0,0,0,0
220,0,93,185,49,1,1,1,0,0,0,0,0,1
188,1,1,130,312,1,0,0,0,0,0,0,0,0
331,1,1,470,1,0,0,1,0,0,0,0,1,1
210,0,167,95,1,1,0,0,0,0,0,0,0,0
358,1,1,1,1,0,0,0,0,1,0,0,0,0
65,1,1,19,25,0,0,0,0,0,0,1,0,1
57,1,1,25,39,0,0,0,1,0,0,0,0,1
99,0,109,32,1,1,0,1,0,0,0,0,0,0
136,0,12,1,1,1,0,0,0,1,0,1,1,0
101,0,18,40,9,1,0,1,0,0,0,1,0,0
340,0,81,103,1,1,0,1,0,0,0,0,0,0
284,0,148,101,72,1,0,1,0,0,0,0,0,0
123,1,1,117,19,0,0,0,0,0,0,0,0,1
405,1,1,172,1,0,0,1,0,0,0,0,0,1
49,0,84,26,16,1,1,0,1,0,0,0,0,1
18,0,88,129,1,0,0,0,0,0,0,0,0,0
20,0,185,63,7,1,1,1,0,0,0,0,0,1
137,1,1,35,1,0,0,0,0,0,0,0,0,1
108,1,1,1,1,0,0,0,0,1,0,0,0,0
73,1,1,19,97,0,0,0,0,0,0,1,0,1
351,0,190,160,1,1,0,1,0,0,0,0,0,0
32,0,152,133,1,1,0,0,0,0,0,0,0,0
124,1,1,42,14,0,0,0,0,0,0,0,1,0
97,1,1,39,129,0,0,0,0,0,1,1,0,1
731,0,46,212,1,1,0,0,0,0,0,0,0,0
206,0,74,106,15,1,0,1,0,0,0,0,0,0
69,0,117,144,1,1,0,1,0,0,0,0,0,0
249,0,183,146,108,1,0,1,0,0,0,0,0,1
165,1,1,132,56,0,0,0,0,0,0,0,0,1
96,1,1,155,28,0,0,0,0,0,0,0,0,1
14,1,1,111,8,1,0,0,0,0,0,0,0,0
558,0,180,244,185,1,0,1,0,0,0,0,0,1
153,0,82,83,46,1,0,0,0,0,0,0,0,0
304,0,96,124,19,1,0,1,0,0,0,0,0,0
417,1,1,40,48,0,0,1,0,0,0,0,1,1
58,0,332,214,1,1,0,1,0,0,0,0,0,0
85,0,128,56,33,1,0,0,0,0,0,0,0,0
74,1,1,10,14,0,0,0,0,0,0,1,0,1
189,0,60,66,44,1,1,0,0,0,0,0,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
239,0,229,1,48,1,1,1,0,1,0,0,1,0
120,0,72,359,63,1,0,1,1,0,0,0,0,0
234,1,1,42,1,0,0,0,0,0,0,0,0,0
86,0,588,92,20,1,0,1,0,0,0,0,0,0
312,1,1,73,1,0,0,1,0,0,0,0,1,1
127,1,1,59,101,0,1,0,0,0,0,0,0,1
88,1,1,70,36,0,0,1,0,0,0,0,0,0
543,0,154,73,298,1,0,1,0,0,0,0,0,0
221,0,46,118,1,1,0,0,0,0,0,0,0,1
309,0,46,117,291,1,0,1,0,0,0,0,0,0
67,1,1,94,47,0,1,0,0,0,0,0,0,1
87,1,1,8,1,0,0,0,0,1,0,1,0,1
204,0,156,128,362,1,0,1,0,0,0,0,0,1
577,0,441,100,123,1,0,1,0,0,0,1,0,0
524,1,1,122,1,0,0,0,0,0,0,0,0,1
73,1,1,19,97,0,0,0,0,0,0,1,0,1
43,1,1,1,1,0,0,0,0,1,0,0,0,1
354,0,239,34,62,1,0,0,0,0,0,0,0,0
304,0,88,184,1,1,1,0,0,0,0,0,0,0
236,0,130,65,1,1,0,0,0,0,0,0,0,0
94,1,1,120,101,0,1,0,0,0,0,0,0,1
300,0,46,71,107,1,0,0,0,0,0,0,1,1
97,1,1,39,129,0,0,0,0,0,1,1,0,1
122,0,107,217,1,1,0,0,0,0,0,0,0,1
233,0,155,111,137,1,0,1,0,0,0,0,0,0
170,0,142,121,93,1,0,1,0,0,0,0,0,0
180,0,87,99,56,1,0,0,0,0,0,0,0,0
49,0,84,26,16,1,1,0,1,0,0,0,0,1
124,1,1,104,8,0,0,0,0,0,0,0,0,1
40,0,48,229,1,1,0,1,0,0,0,0,0,0
115,0,361,304,255,1,0,1,0,0,0,0,0,1
71,1,1,59,59,0,1,0,0,0,0,0,0,1
71,1,1,59,59,0,1,0,0,0,0,0,0,1
71,1,1,1,64,0,0,0,0,1,0,0,0,1
239,0,239,85,211,1,0,1,0,0,0,1,0,0
257,0,88,287,1,1,1,0,0,0,0,0,0,0
86,1,1,191,9,0,0,0,0,0,0,0,0,0
97,1,1,39,116,0,0,0,0,0,1,1,0,1
184,0,160,107,14,1,0,1,0,0,0,0,0,0
64,0,192,130,365,1,0,0,0,0,0,0,0,0
215,1,1,90,17,0,0,1,1,0,0,0,0,1
311,1,1,142,1,0,0,1,0,0,0,0,0,0
84,0,30,385,7,1,0,1,0,0,0,0,0,0
417,1,1,40,48,0,0,1,0,0,0,0,1,1
211,1,1,1,1,0,0,0,0,1,0,1,0,1
112,0,85,15,14,1,0,1,1,0,0,0,0,1
75,1,1,1,1,0,0,0,0,1,0,1,0,1
209,0,66,199,67,1,0,1,0,0,0,0,0,0
240,0,196,119,1,1,0,0,0,0,0,0,0,0
417,1,1,40,48,0,0,0,0,0,0,0,1,1
102,1,1,40,33,0,0,0,0,0,0,0,0,1
451,0,85,272,222,1,0,0,0,0,0,0,0,0
73,1,1,19,97,0,0,0,0,0,0,1,0,1
199,0,54,46,27,1,0,0,0,0,0,1,0,0
308,0,46,160,86,1,0,0,0,0,0,0,0,1
454,0,46,158,34,1,0,0,0,0,0,0,0,1
219,1,1,1,1,0,0,0,0,1,0,0,0,1
49,0,84,26,16,1,1,0,1,0,0,0,0,1
795,1,1,93,1,0,0,0,0,0,0,1,0,1
392,0,118,1,1,1,0,0,0,1,0,1,0,0
323,0,87,99,44,1,0,1,0,0,0,0,0,0
50,0,25,182,1,1,0,0,0,0,0,0,0,0
197,1,1,42,28,0,1,0,0,0,0,0,0,1
129,0,231,103,1,1,0,1,0,0,0,0,0,0
164,0,348,57,18,1,0,0,0,0,0,0,0,0
506,0,41,112,92,1,0,1,0,0,0,0,0,0
360,0,167,1,49,1,0,0,0,1,0,0,0,0
70,0,31,57,15,1,1,0,0,0,0,0,0,0
73,1,1,91,63,0,0,0,0,0,0,0,0,0
296,0,88,184,1,1,1,0,0,0,0,0,0,0
286,0,88,219,1,1,1,0,0,0,0,0,0,0
152,0,78,123,149,1,0,1,0,0,0,0,0,0
182,1,1,167,55,0,0,0,0,0,0,0,0,0
124,1,1,104,8,0,0,0,0,0,0,0,0,1
169,0,143,51,33,0,1,0,0,0,0,0,0,1
218,0,348,247,68,1,0,1,0,0,0,0,0,0
128,0,41,47,1,1,0,0,1,0,0,0,0,1
97,1,1,39,129,0,0,0,0,0,1,1,0,1
24,0,80,54,1,1,0,1,0,0,0,0,0,0
624,0,111,245,15,1,0,1,0,0,0,0,0,0
205,1,1,183,101,1,0,0,0,0,0,0,0,0
74,0,104,1,1,1,0,1,0,1,0,0,0,0
127,0,18,40,9,1,0,1,0,0,0,1,0,0
86,1,1,188,113,0,1,0,0,0,1,0,0,1
97,0,86,68,77,1,1,0,0,0,1,0,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
44,0,75,110,1,1,0,0,0,0,0,0,0,0
88,1,1,8,9,0,0,0,0,1,0,1,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
50,1,1,1,1,0,0,0,0,1,0,0,0,1
528,0,57,143,1,1,0,1,0,0,0,0,0,1
180,1,1,103,1,0,0,0,0,0,0,0,0,1
71,1,1,1,64,0,0,0,0,1,0,0,0,1
1053,0,168,640,48,1,0,0,0,0,0,1,0,0
292,0,30,1,1,0,0,0,0,1,0,0,0,0
160,0,220,217,78,1,0,0,0,0,0,0,0,0
334,0,87,181,135,1,0,0,0,0,0,0,0,0
285,0,80,1,1,1,0,0,0,1,0,0,0,0
154,0,93,164,14,1,1,1,0,0,0,0,0,1
117,0,136,21,8,1,1,1,0,0,0,0,0,0
91,1,1,38,1,0,0,0,1,0,0,1,0,1
196,0,206,242,1,1,0,0,0,0,0,0,0,0
417,1,1,40,48,0,0,1,0,0,0,0,1,1
98,1,1,47,47,0,1,0,0,0,0,0,0,1
155,0,305,120,50,1,1,1,0,0,0,0,0,0
51,1,1,1,1,0,0,0,0,1,0,0,0,1
496,1,1,1,1,0,0,0,0,1,0,0,0,1
187,1,1,1,1,0,0,0,0,1,0,1,0,1
645,1,1,1,1,0,0,0,0,1,0,0,0,0
383,0,97,133,42,1,0,0,0,0,0,0,0,0
96,0,85,117,1,1,0,0,0,0,0,0,0,0
74,1,1,114,32,0,0,0,0,0,0,0,0,1
165,0,381,187,118,1,0,1,0,0,0,0,0,1
302,0,221,86,47,1,0,1,0,0,0,1,0,0
270,1,1,79,14,0,0,1,0,0,0,0,0,1
259,0,30,329,1,0,0,0,0,0,0,0,0,0
98,0,165,236,1,1,0,0,0,0,0,0,0,0
52,0,136,21,8,1,1,1,0,0,0,0,0,0
253,0,30,293,1,0,0,0,0,0,0,0,0,0
60,0,49,110,1,0,0,0,0,0,0,0,0,0
446,1,1,1,1,0,0,0,0,1,0,1,0,1
91,1,1,38,1,0,0,0,1,0,0,1,0,1
341,1,1,1,1,0,0,0,0,1,0,0,0,1
91,1,1,38,1,0,0,0,1,0,0,1,0,1
73,1,1,19,97,0,0,0,0,0,0,1,0,1
204,0,156,128,362,1,0,1,0,0,0,0,0,1
308,1,1,115,21,0,0,0,0,0,0,0,0,1
97,1,1,39,78,0,0,0,0,0,1,1,0,1
55,1,1,1,1,0,0,0,0,1,0,0,0,1
722,0,361,517,1,1,0,1,0,0,0,0,0,1
110,0,18,26,9,1,0,1,0,0,0,1,0,0
251,0,88,166,1,1,1,0,0,0,0,0,0,0
113,0,205,236,309,1,0,1,0,0,0,0,0,0
265,0,361,170,94,1,0,1,0,0,0,0,0,1
319,1,1,1,1,0,0,0,0,1,0,0,0,0
73,1,1,19,97,0,0,0,0,0,0,1,0,1
299,0,46,42,1,1,0,0,0,0,0,0,0,1
98,0,53,107,1,1,0,1,0,0,0,0,0,0
182,0,381,125,1,1,0,1,0,0,0,0,0,1
219,1,1,1,1,0,0,0,0,1,0,0,0,1
758,1,1,1,1,0,0,0,0,1,0,0,0,1
306,0,381,149,228,1,0,1,0,0,0,0,0,1
107,1,1,66,47,0,1,0,0,0,0,0,0,1
59,0,145,64,19,1,0,0,0,0,0,0,0,0
531,1,1,1,1,0,0,0,0,1,0,0,1,0
296,0,367,82,118,1,0,1,0,0,0,1,0,0
73,1,1,19,97,0,0,0,0,0,0,1,0,1
204,0,48,1,1,1,0,0,0,1,0,0,0,0
124,1,1,483,46,0,0,0,0,0,0,0,0,0
134,1,1,1,14,0,0,0,0,1,0,1,0,1
106,1,1,240,44,0,0,0,0,0,1,0,0,1
58,0,152,195,1,1,0,0,0,0,0,0,0,0
134,1,1,1,14,0,0,0,0,1,0,1,0,1
104,0,61,100,33,1,0,1,0,0,0,0,0,0
112,1,1,82,12,1,0,1,0,0,0,0,0,0
158,0,160,107,26,1,0,1,0,0,0,0,0,0
110,0,18,26,9,1,0,1,0,0,0,1,0,0
